tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	818	K		4	MAG	u	24.0	88.7	l	g	-67.7	4.1	9	0
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	863	K		4	HEM	u	8.4	283.1	l	g	-83.1	14.4	8	0
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	773	623	K		4	MID	u	8.0	195.7	l	g	-79.8	2.2	6	0
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	153.8	248.8	l	g	69.8	2.9	3	100
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	818	K		4	MAG	u	24.0	54.3	l	g	-37.0	4.1	9	100
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	863	K		4	HEM	u	8.4	19.3	l	g	-53.3	14.4	8	100
	This study	unknown	Z71.8	Z71	Z71.8a	Z71.8a:LP-DIR-T	hargrave 2016-06-14 11:51:14	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	773	623	K		4	MID	u	8.0	35.8	l	g	-61.5	2.2	6	100
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	114.6	249.7	l	g	6.0	18.3	3	-1
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	823	K		4	MAG	u	7.6	358.8	l	g	-31.4	2.0	8	-1
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	903	863	K		4	HEM	u	0.0	43.9	l	g	-35.4	3.1	3	-1
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	673	K		4	MID	u	3.5	6.6	l	g	-33.6	10.0	6	-1
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	114.6	108.9	l	g	18.9	18.3	3	0
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	823	K		4	MAG	u	7.6	203.6	l	g	-78.4	2.0	8	0
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	903	863	K		4	HEM	u	0.0	300.8	l	g	-55.5	3.1	3	0
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	673	K		4	MID	u	3.5	239.5	l	g	-79.3	10.0	6	0
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	114.6	125.7	l	g	27.9	18.3	3	100
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	823	K		4	MAG	u	7.6	47.4	l	g	-62.8	2.0	8	100
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	903	863	K		4	HEM	u	0.0	348.3	l	g	-44.8	3.1	3	100
	This study	unknown	Z72.1	Z72	Z72.1a	Z72.1a:LP-DIR-T	hargrave 2016-06-10 11:20:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	673	K		4	MID	u	3.5	32.8	l	g	-61.7	10.0	6	100
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	473	348	K		3	LOW	u	124.8	119.9	l	g	18.8	14.4	4	-1
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	823	K		3	MAG	u	0.9	353.6	l	g	-15.6	1.4	9	-1
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		3	MID	u	5.9	359.6	l	g	-16.0	7.4	8	-1
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	473	348	K		3	LOW	u	124.8	279.4	l	g	34.8	14.4	4	0
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	823	K		3	MAG	u	0.9	168.9	l	g	-74.5	1.4	9	0
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		3	MID	u	5.9	190.9	l	g	-76.0	7.4	8	0
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	473	348	K		3	LOW	u	124.8	266.1	l	g	10.8	14.4	4	100
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	823	K		3	MAG	u	0.9	64.5	l	g	-59.4	1.4	9	100
	This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		3	MID	u	5.9	55.5	l	g	-63.3	7.4	8	100
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	164.7	165.7	l	g	16.1	8.8	3	-1
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	823	K		4	MAG	u	7.4	356.8	l	g	-16.1	0.9	8	-1
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	923	855	K		4	HEM	u	0.0	54.1	l	g	-52.4	6.6	6	-1
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	7.7	7.8	l	g	-18.2	8.5	8	-1
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	164.7	321.8	l	g	70.2	8.8	3	0
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	823	K		4	MAG	u	7.4	174.5	l	g	-74.8	0.9	8	0
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	923	855	K		4	HEM	u	0.0	321.4	l	g	-45.6	6.6	6	0
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		4	MID	u	7.7	217.2	l	g	-75.4	8.5	8	0
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	164.7	252.4	l	g	51.4	8.8	3	100
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	823	K		4	MAG	u	7.4	62.8	l	g	-60.7	0.9	8	100
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	923	855	K		4	HEM	u	0.0	348.9	l	g	-28.5	6.6	6	100
	This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-06-10 11:25:32	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		4	MID	u	7.7	42.1	l	g	-66.4	8.5	8	100
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	473	77	K		4	LOW	u	147.4	214.4	l	g	37.2	22.7	5	-1
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	838	K		4	MAG	u	12.0	11.6	l	g	-59.8	1.1	6	-1
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	943	858	K		4	HEM	u	0.0	294.9	l	g	-88.5	5.8	7	-1
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	15.4	l	g	-68.1	6.4	8	-1
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	473	77	K		4	LOW	u	147.4	350.3	l	g	53.1	22.7	5	0
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	838	K		4	MAG	u	12.0	155.7	l	g	-79.6	1.1	6	0
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	943	858	K		4	HEM	u	0.0	305.7	l	g	-69.6	5.8	7	0
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	210.4	l	g	-84.3	6.4	8	0
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	473	77	K		4	LOW	u	147.4	287.7	l	g	60.2	22.7	5	100
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	838	K		4	MAG	u	12.0	56.8	l	g	-55.2	1.1	6	100
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	943	858	K		4	HEM	u	0.0	8.3	l	g	-48.9	5.8	7	100
	This study	unknown	Z72.4	Z72	Z72.4a	Z72.4a:LP-DIR-T	hargrave 2016-06-10 11:27:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	42.0	l	g	-57.4	6.4	8	100
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	77	K		4	LOW	u	146.5	243.1	l	g	56.8	33.0	4	-1
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	823	K		4	MAG	u	12.9	18.7	l	g	-39.8	0.8	8	-1
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	257.6	l	g	-1.3	3.2	4	-1
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	16.2	l	g	-46.8	3.2	8	-1
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		4	LOW	u	146.5	26.8	l	g	46.0	33.0	4	0
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	823	K		4	MAG	u	12.9	170.8	l	g	-75.6	0.8	8	0
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	332.6	l	g	8.7	3.2	4	0
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	200.2	l	g	-75.8	3.2	8	0
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		4	LOW	u	146.5	338.6	l	g	79.5	33.0	4	100
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	823	K		4	MAG	u	12.9	62.1	l	g	-59.5	0.8	8	100
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	322.7	l	g	20.6	3.2	4	100
	This study	unknown	Z72.5	Z72	Z72.5a	Z72.5a:LP-DIR-T	hargrave 2016-06-10 11:28:46	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		4	MID	u	4.2	51.5	l	g	-64.7	3.2	8	100
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	97.2	255.8	l	g	1.7	5.3	3	-1
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	823	K		4	MAG	u	7.2	359.5	l	g	-54.4	1.1	7	-1
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	230.3	l	g	-10.9	7.7	4	-1
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	623	K		4	MID	u	3.8	349.2	l	g	-56.0	4.4	7	-1
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	97.2	352.7	l	g	9.7	5.3	3	0
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	823	K		4	MAG	u	7.2	312.6	l	g	-89.5	1.1	7	0
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	323.9	l	g	12.5	7.7	4	0
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	623	K		4	MID	u	3.8	340.6	l	g	-83.5	4.4	7	0
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	97.2	340.2	l	g	32.9	5.3	3	100
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	823	K		4	MAG	u	7.2	39.4	l	g	-51.8	1.1	7	100
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	903	858	K		4	HEM	u	0.0	313.1	l	g	18.2	7.7	4	100
	This study	unknown	Z72.6	Z72	Z72.6a	Z72.6a:LP-DIR-T	hargrave 2016-06-10 11:30:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	623	K		4	MID	u	3.8	31.8	l	g	-48.2	4.4	7	100
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	100.7	281.7	l	g	12.0	10.5	3	-1
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	823	K		4	MAG	u	8.4	14.8	l	g	-49.3	0.5	7	-1
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	858	K		4	HEM	u	17.9	220.3	l	g	10.4	11.5	9	-1
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	7.1	25.9	l	g	-55.4	8.4	8	-1
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		4	LOW	u	100.7	9.7	l	g	1.5	10.5	3	0
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	823	K		4	MAG	u	8.4	180.6	l	g	-80.4	0.5	7	0
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	858	K		4	HEM	u	17.9	317.8	l	g	38.9	11.5	9	0
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		4	MID	u	7.1	204.8	l	g	-73.0	8.4	8	0
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		4	LOW	u	100.7	2.6	l	g	33.6	10.5	3	100
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	823	K		4	MAG	u	8.4	52.1	l	g	-58.7	0.5	7	100
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	858	K		4	HEM	u	17.9	288.5	l	g	33.9	11.5	9	100
	This study	unknown	Z72.7	Z72	Z72.7a	Z72.7a:LP-DIR-T	hargrave 2016-06-10 11:31:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		4	MID	u	7.1	52.0	l	g	-67.8	8.4	8	100
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		2	LOW	u	143.9	164.8	l	g	57.4	2.7	3	-1
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	623	K		2	MID	u	45.2	21.2	l	g	-60.8	4.9	7	-1
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		2	LOW	u	143.9	244.6	l	g	74.1	2.7	3	0
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	623	K		2	MID	u	45.2	143.1	l	g	-76.1	4.9	7	0
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		2	LOW	u	143.9	228.3	l	g	37.0	2.7	3	100
	This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	623	K		2	MID	u	45.2	62.9	l	g	-52.8	4.9	7	100
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		2	LOW	u	134.6	160.5	l	g	71.7	2.9	3	-1
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		2	MID	u	50.7	340.0	l	g	-55.3	4.0	8	-1
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		2	LOW	u	134.6	249.1	l	g	70.4	2.9	3	0
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		2	MID	u	50.7	126.4	l	g	-78.4	4.0	8	0
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		2	LOW	u	134.6	231.5	l	g	34.0	2.9	3	100
	This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		2	MID	u	50.7	58.2	l	g	-49.6	4.0	8	100
	This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-04-19 19:12:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	77	K		2	LOW	u	41.6	149.3	l	g	26.9	3.7	4	-1
